t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1651231478,1668,0.230631,0.000000,0.000000,0.000000,events/second
1651231508,1674,0.230504,0.000000,0.000000,0.000000,events/second
1651231538,1680,0.230378,0.000000,0.000000,0.000000,events/second
1651231568,1686,0.230253,0.000000,0.000000,0.000000,events/second
1651231598,1692,0.230129,0.000000,0.000000,0.000000,events/second
1651231628,1698,0.230007,0.000000,0.000000,0.000000,events/second
1651231658,1704,0.229885,0.000000,0.000000,0.000000,events/second
1651231688,1710,0.229764,0.000000,0.000000,0.000000,events/second
1651231718,1716,0.229644,0.000000,0.000000,0.000000,events/second
1651231748,1722,0.229525,0.000000,0.000000,0.000000,events/second
1651231778,1728,0.229407,0.000000,0.000000,0.000000,events/second
1651231808,1734,0.229290,0.000000,0.000000,0.000000,events/second
1651231838,1740,0.229174,0.000000,0.000000,0.000000,events/second
1651231868,1746,0.229059,0.000000,0.000000,0.000000,events/second
1651231898,1752,0.228944,0.000000,0.000000,0.000000,events/second
1651231928,1758,0.228831,0.000000,0.000000,0.000000,events/second
1651231958,1764,0.228719,0.000000,0.000000,0.000000,events/second
1651231988,1770,0.228607,0.000000,0.000000,0.000000,events/second
1651232018,1775,0.228367,0.000000,0.000000,0.000000,events/second
1651232048,1781,0.228258,0.000000,0.000000,0.000000,events/second
1651232078,1787,0.228149,0.000000,0.000000,0.000000,events/second
1651232108,1793,0.228041,0.000000,0.000000,0.000000,events/second
1651232138,1799,0.227934,0.000000,0.000000,0.000000,events/second
1651232168,1805,0.227829,0.000000,0.000000,0.000000,events/second
1651232198,1811,0.227723,0.000000,0.000000,0.000000,events/second
1651232228,1817,0.227619,0.000000,0.000000,0.000000,events/second
1651232258,1823,0.227515,0.000000,0.000000,0.000000,events/second
1651232288,1829,0.227412,0.000000,0.000000,0.000000,events/second
1651232318,1835,0.227310,0.000000,0.000000,0.000000,events/second
1651232348,1841,0.227208,0.000000,0.000000,0.000000,events/second
1651232378,1847,0.227107,0.000000,0.000000,0.000000,events/second
1651232408,1853,0.227008,0.000000,0.000000,0.000000,events/second
1651232438,1859,0.226909,0.000000,0.000000,0.000000,events/second
1651232468,1865,0.226810,0.000000,0.000000,0.000000,events/second
1651232498,1871,0.226713,0.000000,0.000000,0.000000,events/second
1651232528,1877,0.226615,0.000000,0.000000,0.000000,events/second
