t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1651248962,3737,30108,40.458171,1,956.792229,2.000000,4.000000,12.550000,18.420000,33.710000,29402.546000
1651248992,3743,30108,40.448444,1,956.792607,2.000000,4.000000,12.550000,18.420000,33.710000,29402.546000
1651249022,3746,30108,40.448444,1,956.792607,2.000000,4.000000,12.550000,18.420000,33.710000,29402.546000
1651249052,3752,30108,40.445525,1,956.792723,2.000000,4.000000,12.550000,18.420000,33.710000,29402.546000
1651249082,3755,30108,40.445525,1,956.792723,2.000000,4.000000,12.550000,18.420000,33.710000,29402.546000
1651249112,3761,30108,40.431907,1,956.793198,2.000000,4.000000,12.000000,18.420000,33.710000,29402.546000
1651249142,3764,30108,40.423152,1,956.793525,2.000000,4.000000,12.000000,18.420000,33.710000,29402.546000
1651249172,3773,30108,40.423152,1,956.793525,2.000000,4.000000,12.000000,18.420000,33.710000,29402.546000
1651249202,3776,30108,40.423152,1,956.793525,2.000000,4.000000,12.000000,18.420000,33.710000,29402.546000
1651249232,3782,30108,40.406615,1,956.794060,2.000000,4.000000,12.000000,18.420000,33.710000,29402.546000
1651249262,3785,30108,40.404669,1,956.794139,2.000000,4.000000,12.000000,18.420000,33.710000,29402.546000
1651249292,3791,30108,40.401751,1,956.794256,2.000000,4.000000,12.000000,18.420000,33.710000,29402.546000
1651249322,3794,30108,40.400778,1,956.794294,2.000000,4.000000,12.000000,18.420000,33.710000,29402.546000
1651249352,3803,30108,40.400778,1,956.794294,2.000000,4.000000,12.000000,18.420000,33.710000,29402.546000
1651249382,3809,30108,40.399805,1,956.794334,2.000000,4.000000,12.000000,18.420000,33.710000,29402.546000
1651249412,3819,30108,40.398833,1,956.794373,2.000000,4.000000,12.000000,18.420000,33.710000,29402.546000
1651249442,3824,30108,40.398833,1,956.794373,2.000000,4.000000,12.000000,18.420000,33.710000,29402.546000
1651249472,3830,30108,40.386187,1,956.794808,2.000000,4.000000,12.000000,18.420000,33.710000,29402.546000
1651249502,3833,30108,40.386187,1,956.794808,2.000000,4.000000,12.000000,18.420000,33.710000,29402.546000
1651249532,3839,30108,40.473735,1,956.795876,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651249562,3842,30108,40.469844,1,956.796029,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651249592,3848,30108,40.463035,1,956.796285,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651249622,3851,30108,40.463035,1,956.796285,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651249652,3857,30108,40.461089,1,956.796363,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651249682,3860,30108,40.461089,1,956.796363,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651249712,3866,30108,40.459144,1,956.796442,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651249742,3869,30108,40.457198,1,956.796520,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651249772,3875,30108,40.455253,1,956.796598,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651249802,3878,30108,40.455253,1,956.796598,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651249832,3884,30108,40.448444,1,956.796839,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651249862,3887,30108,40.444553,1,956.796991,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651249892,3893,30108,40.445525,1,956.796953,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651249922,3899,30108,40.444553,1,956.796992,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651249952,3908,30108,40.446498,1,956.796914,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651249982,3914,30108,40.444553,1,956.796992,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651250012,3920,30108,40.440661,1,956.797145,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651250042,3923,30108,40.440661,1,956.797145,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651250073,3935,30108,40.435798,1,956.797333,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651250103,3938,30108,40.435798,1,956.797333,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651250133,3944,30108,40.431907,1,956.797485,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651250163,3947,30108,40.429961,1,956.797563,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651250193,3953,30108,40.428016,1,956.797640,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651250223,3956,30108,40.427043,1,956.797679,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651250253,3962,30108,40.427043,1,956.797679,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651250283,3965,30108,40.427043,1,956.797679,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651250313,3971,30108,40.428016,1,956.797640,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651250343,3974,30108,40.428016,1,956.797640,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651250373,3980,30108,40.428016,1,956.797640,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651250403,3983,30108,40.426070,1,956.797718,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651250433,3989,30108,40.424125,1,956.797796,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651250463,3992,30108,40.419261,1,956.797987,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651250493,3998,30108,40.420233,1,956.797947,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651250523,4001,30108,40.419261,1,956.797987,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651250553,4007,30108,40.419261,1,956.797987,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651250583,4010,30108,40.419261,1,956.797987,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651250613,4016,30108,40.424125,1,956.797800,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651250643,4019,30108,40.413424,1,956.798170,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651250673,4025,30108,40.408560,1,956.798364,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651250703,4028,30108,40.406615,1,956.798442,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651250733,4040,30108,40.397860,1,956.798785,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651250763,4043,30108,40.398833,1,956.798745,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651250793,4049,30108,40.398833,1,956.798745,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651250823,4052,30108,40.397860,1,956.798785,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651250853,4058,30108,40.388132,1,956.799151,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651250883,4061,30108,40.387160,1,956.799191,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651250913,4067,30108,40.384241,1,956.799308,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651250943,4070,30108,40.384241,1,956.799308,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651250973,4076,30108,40.382296,1,956.799386,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651251003,4079,30108,40.382296,1,956.799386,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651251033,4085,30108,40.381323,1,956.799426,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651251063,4088,30108,40.381323,1,956.799426,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651251093,4094,30108,40.377432,1,956.799581,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651251123,4097,30108,40.377432,1,956.799581,2.000000,4.000000,12.000000,19.000000,42.520000,29402.546000
1651251153,4103,5782,11.090467,1,185.241458,2.000000,4.000000,12.000000,18.420000,33.710000,5653.095000
1651251183,4106,5782,11.088521,1,185.241554,2.000000,4.000000,12.000000,18.420000,33.710000,5653.095000
1651251213,4112,5782,11.085603,1,185.241689,2.000000,4.000000,12.000000,18.420000,33.710000,5653.095000
1651251243,4115,5782,11.085603,1,185.241689,2.000000,4.000000,12.000000,18.420000,33.710000,5653.095000
1651251273,4121,5782,11.139105,1,185.251920,2.000000,4.000000,12.000000,18.420000,42.520000,5653.095000
1651251303,4124,5782,11.139105,1,185.251920,2.000000,4.000000,12.000000,18.420000,42.520000,5653.095000
1651251333,4130,5782,11.129377,1,185.252316,2.000000,4.000000,12.000000,18.420000,42.520000,5653.095000
1651251363,4133,5782,11.127432,1,185.252412,2.000000,4.000000,12.000000,18.420000,42.520000,5653.095000
1651251393,4139,5782,11.127432,1,185.252412,2.000000,4.000000,12.000000,18.420000,42.520000,5653.095000
1651251423,4142,5782,11.127432,1,185.252412,2.000000,4.000000,12.000000,18.420000,42.520000,5653.095000
1651251453,4148,5782,11.127432,1,185.252412,2.000000,4.000000,12.000000,18.420000,42.520000,5653.095000
1651251483,4151,5782,11.127432,1,185.252412,2.000000,4.000000,12.000000,18.420000,42.520000,5653.095000
1651251513,4157,5782,11.122568,1,185.252612,2.000000,4.000000,12.000000,18.420000,42.520000,5653.095000
1651251543,4160,5782,11.123541,1,185.252567,2.000000,4.000000,12.000000,18.420000,42.520000,5653.095000
1651251573,4166,5782,11.122568,1,185.252617,2.000000,4.000000,12.000000,18.420000,42.520000,5653.095000
1651251603,4169,5782,11.121595,1,185.252668,2.000000,4.000000,12.000000,18.420000,42.520000,5653.095000
1651251633,4175,5782,11.117704,1,185.252854,2.000000,4.000000,12.000000,18.420000,42.520000,5653.095000
1651251663,4178,5782,11.117704,1,185.252854,2.000000,4.000000,12.000000,18.420000,42.520000,5653.095000
1651251693,4184,5782,11.114786,1,185.252995,2.000000,4.000000,12.000000,18.420000,42.520000,5653.095000
1651251723,4187,5782,11.114786,1,185.252995,2.000000,4.000000,12.000000,18.420000,42.520000,5653.095000
1651251753,4193,5782,11.100195,1,185.253201,2.000000,4.000000,12.000000,18.420000,42.520000,5653.095000
1651251783,4196,5782,11.097276,1,185.253337,2.000000,4.000000,12.000000,18.420000,42.520000,5653.095000
1651251813,4202,5782,11.090467,1,185.253611,2.000000,4.000000,12.000000,18.420000,42.520000,5653.095000
1651251843,4205,5782,11.090467,1,185.253611,2.000000,4.000000,12.000000,18.420000,42.520000,5653.095000
1651251873,4211,5782,11.090467,1,185.253611,2.000000,4.000000,12.000000,18.420000,42.520000,5653.095000
1651251903,4214,5782,11.085603,1,185.253831,2.000000,4.000000,12.000000,18.420000,42.520000,5653.095000
1651251933,4220,5782,11.085603,1,185.253831,2.000000,4.000000,12.000000,18.420000,42.520000,5653.095000
1651251963,4223,5782,11.084630,1,185.253876,2.000000,4.000000,12.000000,18.420000,42.520000,5653.095000
1651251993,4229,5782,11.083658,1,185.253927,2.000000,4.000000,12.000000,18.420000,42.520000,5653.095000
1651252023,4232,5782,11.082685,1,185.253977,2.000000,4.000000,12.000000,18.420000,42.520000,5653.095000
1651252053,4238,5782,11.078794,1,185.254163,2.000000,4.000000,12.000000,18.420000,42.520000,5653.095000
1651252083,4241,5782,11.078794,1,185.254163,2.000000,4.000000,12.000000,18.420000,42.520000,5653.095000
1651252113,4247,5782,11.073930,1,185.254383,2.000000,4.000000,12.000000,18.420000,42.520000,5653.095000
1651252143,4250,5782,11.072957,1,185.254433,2.000000,4.000000,12.000000,18.420000,42.520000,5653.095000
1651252173,4256,5782,11.072957,1,185.254433,2.000000,4.000000,12.000000,18.420000,42.520000,5653.095000
1651252203,4259,5782,11.072957,1,185.254433,2.000000,4.000000,12.000000,18.420000,42.520000,5653.095000
1651252233,4265,5782,11.060311,1,185.254845,2.000000,4.000000,12.000000,18.420000,42.520000,5653.095000
1651252263,4268,5782,11.060311,1,185.254845,2.000000,4.000000,12.000000,18.420000,42.520000,5653.095000
1651252293,4274,5782,11.043774,1,185.255394,2.000000,4.000000,11.550000,18.420000,42.520000,5653.095000
1651252323,4277,5782,11.043774,1,185.255394,2.000000,4.000000,11.550000,18.420000,42.520000,5653.095000
1651252353,4283,5782,11.041829,1,185.255494,2.000000,4.000000,11.550000,18.420000,42.520000,5653.095000
1651252383,4289,5782,11.041829,1,185.255494,2.000000,4.000000,11.550000,18.420000,42.520000,5653.095000
1651252413,4298,5782,11.039883,1,185.255589,2.000000,4.000000,11.550000,18.420000,42.520000,5653.095000
1651252443,4301,5782,11.039883,1,185.255589,2.000000,4.000000,11.550000,18.420000,42.520000,5653.095000
1651252473,4307,5782,11.032101,1,185.255927,2.000000,4.000000,11.550000,18.420000,42.520000,5653.095000
1651252503,4310,5782,11.020428,1,185.256181,2.000000,4.000000,11.000000,18.420000,42.520000,5653.095000
1651252533,4316,5782,11.017510,1,185.256315,2.000000,4.000000,11.000000,18.420000,42.520000,5653.095000
1651252563,4325,5782,11.016537,1,185.256365,2.000000,4.000000,11.000000,18.420000,42.520000,5653.095000
1651252593,4330,5782,11.016537,1,185.256365,2.000000,4.000000,11.000000,18.420000,42.520000,5653.095000
1651252623,4337,5782,11.012646,1,185.256534,2.000000,4.000000,11.000000,18.420000,42.520000,5653.095000
1651252653,4343,5782,11.005837,1,185.256773,2.000000,4.000000,11.000000,18.420000,42.520000,5653.095000
1651252683,4346,5782,10.998054,1,185.257026,2.000000,4.000000,11.000000,18.420000,42.520000,5653.095000
1651252713,4354,5782,10.981518,1,185.257506,2.000000,4.000000,11.000000,18.420000,42.520000,5653.095000
1651252743,4358,5782,10.979572,1,185.257600,2.000000,4.000000,11.000000,18.420000,42.520000,5653.095000
1651252774,4363,5782,10.975681,1,185.257789,2.000000,4.000000,11.000000,18.420000,42.520000,5653.095000
1651252804,4367,5782,10.968872,1,185.257990,2.000000,4.000000,11.000000,18.420000,42.520000,5653.095000
1651252834,4371,5782,10.968872,1,185.257990,2.000000,4.000000,11.000000,18.420000,42.520000,5653.095000
1651252864,4379,5782,10.967899,1,185.258040,2.000000,4.000000,11.000000,18.420000,42.520000,5653.095000
1651252894,4383,5782,10.965953,1,185.258124,2.000000,4.000000,11.000000,18.420000,42.520000,5653.095000
1651252924,4391,5782,10.961089,1,185.258341,2.000000,4.000000,11.000000,18.420000,42.520000,5653.095000
1651252954,4395,5782,10.957198,1,185.258466,2.000000,4.000000,11.000000,18.420000,42.520000,5653.095000
1651252984,4403,5782,10.952335,1,185.258683,2.000000,4.000000,11.000000,18.420000,42.520000,5653.095000
1651253014,4413,5782,10.948444,1,185.258850,2.000000,4.000000,11.000000,18.420000,42.520000,5653.095000
1651253044,4424,5782,10.943580,1,185.259067,2.000000,4.000000,11.000000,18.420000,42.520000,5653.095000
1651253074,4428,5782,10.941634,1,185.259161,2.000000,4.000000,11.000000,18.420000,42.520000,5653.095000
1651253104,4433,5782,10.938716,1,185.259294,2.000000,4.000000,11.000000,18.420000,42.520000,5653.095000
1651253134,4443,5782,10.931907,1,185.259583,2.000000,4.000000,11.000000,18.420000,42.520000,5653.095000
1651253164,4448,5782,10.927043,1,185.259799,2.000000,4.000000,11.000000,18.420000,42.520000,5653.095000
1651253194,4455,5782,10.927043,1,185.259799,2.000000,4.000000,11.000000,18.420000,42.520000,5653.095000
1651253224,4460,5782,10.912451,1,185.259996,2.000000,3.750000,11.000000,18.420000,42.520000,5653.095000
1651253254,4467,5782,10.911479,1,185.260045,2.000000,3.750000,11.000000,18.420000,42.520000,5653.095000
1651253284,4472,5782,10.892996,1,185.260264,2.000000,3.000000,11.000000,18.420000,42.520000,5653.095000
1651253314,4476,5782,10.892023,1,185.260313,2.000000,3.000000,11.000000,18.420000,42.520000,5653.095000
1651253344,4481,5782,10.892023,1,185.260313,2.000000,3.000000,11.000000,18.420000,42.520000,5653.095000
1651253374,4484,5782,10.889105,1,185.260456,2.000000,3.000000,11.000000,18.420000,42.520000,5653.095000
1651253404,4490,5782,10.887160,1,185.260549,2.000000,3.000000,11.000000,18.420000,42.520000,5653.095000
1651253434,4493,5782,10.887160,1,185.260549,2.000000,3.000000,11.000000,18.420000,42.520000,5653.095000
1651253464,4499,5782,10.888132,1,185.260500,2.000000,3.000000,11.000000,18.420000,42.520000,5653.095000
1651253494,4502,5782,10.887160,1,185.260549,2.000000,3.000000,11.000000,18.420000,42.520000,5653.095000
1651253524,4508,5782,10.888132,1,185.260505,2.000000,3.000000,11.000000,18.420000,42.520000,5653.095000
1651253554,4511,5782,10.886187,1,185.260599,2.000000,3.000000,11.000000,18.420000,42.520000,5653.095000
1651253584,4517,5782,10.886187,1,185.260599,2.000000,3.000000,11.000000,18.420000,42.520000,5653.095000
1651253614,4520,5782,10.887160,1,185.260549,2.000000,3.000000,11.000000,18.420000,42.520000,5653.095000
1651253644,4526,5782,10.885214,1,185.260643,2.000000,3.000000,11.000000,18.420000,42.520000,5653.095000
1651253674,4532,5782,10.883268,1,185.260736,2.000000,3.000000,11.000000,18.420000,42.520000,5653.095000
1651253704,4541,5782,10.881323,1,185.260830,2.000000,3.000000,11.000000,18.420000,42.520000,5653.095000
1651253734,4547,5782,10.882296,1,185.260780,2.000000,3.000000,11.000000,18.420000,42.520000,5653.095000
1651253764,4556,5782,10.879377,1,185.260918,2.000000,3.000000,11.000000,18.420000,42.520000,5653.095000
1651253794,4559,5782,10.877432,1,185.261011,2.000000,3.000000,11.000000,18.420000,42.520000,5653.095000
1651253824,4568,5782,10.865759,1,185.261255,2.000000,3.000000,10.550000,18.420000,42.520000,5653.095000
1651253854,4571,5782,10.865759,1,185.261255,2.000000,3.000000,10.550000,18.420000,42.520000,5653.095000
1651253884,4580,5782,10.857977,1,185.261591,2.000000,3.000000,10.550000,18.420000,42.520000,5653.095000
1651253914,4583,5782,10.857977,1,185.261591,2.000000,3.000000,10.550000,18.420000,42.520000,5653.095000
1651253944,4589,5782,10.648833,1,185.151103,2.000000,3.000000,10.000000,17.420000,33.710000,5653.095000
1651253974,4592,5782,10.648833,1,185.151103,2.000000,3.000000,10.000000,17.420000,33.710000,5653.095000
1651254004,4598,5782,10.647860,1,185.151152,2.000000,3.000000,10.000000,17.420000,33.710000,5653.095000
1651254034,4601,5782,10.646887,1,185.151200,2.000000,3.000000,10.000000,17.420000,33.710000,5653.095000
1651254064,4607,5782,10.642996,1,185.151376,2.000000,3.000000,10.000000,17.420000,33.710000,5653.095000
1651254094,4613,5782,10.642996,1,185.151376,2.000000,3.000000,10.000000,17.420000,33.710000,5653.095000
1651254124,4619,5782,10.641051,1,185.151467,2.000000,3.000000,10.000000,17.420000,33.710000,5653.095000
1651254154,4622,5782,10.639105,1,185.151558,2.000000,3.000000,10.000000,17.420000,33.710000,5653.095000
1651254184,4631,5782,10.572957,1,185.145706,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651254214,4634,5782,10.568093,1,185.145892,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651254244,4643,5782,10.562257,1,185.146125,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651254274,4646,5782,10.562257,1,185.146125,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651254304,4652,5782,10.556420,1,185.146301,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651254334,4655,5782,10.553502,1,185.146428,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651254364,4661,5782,10.554475,1,185.146380,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651254394,4664,5782,10.554475,1,185.146380,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651254424,4670,5782,10.552529,1,185.146470,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651254454,4673,5782,10.552529,1,185.146470,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651254484,4679,5782,10.552529,1,185.146470,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651254514,4682,5782,10.552529,1,185.146470,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651254544,4688,5782,10.552529,1,185.146470,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651254574,4691,5782,10.552529,1,185.146470,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651254604,4697,5782,10.552529,1,185.146470,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651254634,4700,5782,10.552529,1,185.146470,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651254664,4706,5782,10.546693,1,185.146708,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651254694,4709,5782,10.546693,1,185.146708,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651254724,4715,5782,10.546693,1,185.146708,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651254754,4718,5782,10.546693,1,185.146708,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651254784,4724,5782,10.545720,1,185.146756,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651254814,4727,5782,10.545720,1,185.146756,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651254844,4733,5782,10.530156,1,185.146885,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651254874,4736,5782,10.530156,1,185.146885,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651254904,4742,5782,10.530156,1,185.146885,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651254934,4745,5782,10.530156,1,185.146885,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651254964,4751,5782,10.529183,1,185.146933,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651254994,4754,5782,10.529183,1,185.146933,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651255024,4760,5782,10.525292,1,185.147107,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651255054,4763,5782,10.523346,1,185.147202,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651255084,4769,5782,10.520428,1,185.147339,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651255114,4772,5782,10.516537,1,185.147497,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651255144,4778,5782,10.514591,1,185.147566,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651255174,4781,5782,10.514591,1,185.147566,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651255204,4787,5782,10.515564,1,185.147518,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651259495,4789,5782,10.517510,1,185.147460,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651259525,4795,5782,10.517510,1,185.147460,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651259555,4798,5782,10.517510,1,185.147460,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651259585,4804,5782,10.522374,1,185.147275,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651259615,4807,5782,10.522374,1,185.147275,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651259645,4813,5782,10.506809,1,185.147245,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651259675,4816,5782,10.505837,1,185.147293,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651259705,4822,5782,10.528210,1,185.147653,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651259735,4825,5782,10.528210,1,185.147653,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651259765,4831,5782,10.524319,1,185.147749,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651259795,4834,5782,10.524319,1,185.147749,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651259825,4846,5782,10.524319,1,185.147749,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651259855,4849,5782,10.525292,1,185.147701,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651259885,4861,5782,10.528210,1,185.147606,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651259915,4867,5782,10.528210,1,185.147606,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651259945,4873,5782,10.528210,1,185.147606,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651259975,4882,5782,10.520428,1,185.147754,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651260005,4894,5782,10.521401,1,185.147717,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651260035,4900,5782,10.523346,1,185.147628,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651260065,4906,5782,10.525292,1,185.147538,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651260095,4909,5782,10.523346,1,185.147628,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651260125,4915,5782,10.523346,1,185.147628,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651260155,4918,5782,10.523346,1,185.147628,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651260185,4924,5782,10.523346,1,185.147628,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651260215,4927,5782,10.528210,1,185.147443,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651260245,4933,5782,10.526265,1,185.147522,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651260275,4936,5782,10.526265,1,185.147522,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651260305,4942,5782,10.529183,1,185.147385,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651260335,4945,5782,10.534047,1,185.147200,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651260365,4951,5782,10.539883,1,185.146994,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651260395,4954,5782,10.539883,1,185.146994,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651260426,4960,5782,10.539883,1,185.146994,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651261287,4963,5782,10.539883,1,185.146994,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651261317,4968,5782,10.539883,1,185.146994,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651261347,4971,5782,10.539883,1,185.146994,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651261377,4977,5782,10.538911,1,185.147041,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651261407,4980,5782,10.535992,1,185.147137,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651261437,4986,5782,10.537938,1,185.147057,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651261467,4989,5782,10.537938,1,185.147057,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651261497,4995,5782,10.539883,1,185.146968,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651261527,4998,5782,10.539883,1,185.146968,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651261557,5004,5782,10.539883,1,185.146968,2.000000,3.000000,10.000000,17.000000,32.420000,5653.095000
1651261587,5007,5782,10.454280,1,185.129147,2.000000,3.000000,10.000000,17.000000,31.000000,5653.095000
1651261617,5013,5782,10.453307,1,185.129194,2.000000,3.000000,10.000000,17.000000,31.000000,5653.095000
1651261647,5016,5782,10.450389,1,185.129330,2.000000,3.000000,10.000000,17.000000,31.000000,5653.095000
1651261677,5022,5782,10.452335,1,185.129242,2.000000,3.000000,10.000000,17.000000,31.000000,5653.095000
1651261707,5025,5782,10.452335,1,185.129242,2.000000,3.000000,10.000000,17.000000,31.000000,5653.095000
1651261737,5043,5782,10.448444,1,185.129377,2.000000,3.000000,10.000000,17.000000,31.000000,5653.095000
1651261767,5046,5782,10.437743,1,185.129490,2.000000,3.000000,10.000000,17.000000,31.000000,5653.095000
